wing,source,url,section,page_type_observed,title,description,h1,h2_sample
Iris Platform,Attio,https://attio.com/apps/fireflies,apps,other,Fireflies.ai Integration | Attio,"Automatically send meeting notes, tasks, and more to Attio",Fireflies.ai,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/aircall,apps,other,Aircall Integration | Attio,Make phone calls and keep your CRM in sync,Aircall,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/circleback,apps,other,Circleback Integration | Attio,AI-powered meeting notes and automations.,Circleback,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/quo,apps,other,Quo Integration | Attio,The best phone system for growth,Quo,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/mobile-first-integrations-allo,apps,integration,Allo Integration | Attio,"Get phone numbers with unlimited calls, synced to Attio",Allo,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/claap,apps,other,Claap Integration | Attio,Automate call transcription and data population with Claap.,Claap,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/ringcentral,apps,other,RingCentral Integration | Attio,Make phone calls,RingCentral,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/just-call,apps,other,JustCall Integration | Attio,"The smarter way to connect, with AI insights built in.",JustCall,Overview | How it works | Why teams love JustCall + Attio | Configure | Platform | Company | Import from | Attio for
Iris Platform,Attio,https://attio.com/apps/spinach-ai,apps,other,Spinach AI Integration | Attio,Supercharge your meetings with the power of AI.,Spinach AI,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/meetgeekai,apps,other,MeetGeek Integration | Attio,Automatically send meeting notes and tasks to Attio,MeetGeek,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/nomi,apps,other,Nomi Integration | Attio,AI Sales Copilot: Real-time call guidance.,Nomi,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/speck,apps,other,Speck Integration | Attio,The Ambient Agent for Your Computer,Speck,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/ringover-integration,apps,integration,Ringover Integration | Attio,Turn every call & exchange into AI-powered Attio insights,Ringover,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/amie,apps,other,Amie Integration | Attio,Record meetings and sync AI summaries,Amie,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/caretta,apps,other,Caretta Integration | Attio,Sales Call Assistant for Top Reps,Caretta,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/aside,apps,other,Caret Integration | Attio,Live answer copilot for enterprise tech sales,Caret,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/ringee-io,apps,other,Ringee.io Integration | Attio,Make calls from Attio with Ringee and sync call activity,Ringee.io,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/krisp-call,apps,other,KrispCall Integration | Attio,KrispCall is a cloud telephony system for modern businesses.,KrispCall,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/reached,apps,other,Reached Integration | Attio,"3x more conversations, twice as fast.",Reached,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/miniti,apps,other,miniti Integration | Attio,AI live meeting assistant and speech coach,miniti,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/convo,apps,other,Convo Integration | Attio,Meeting intelligence that automates your follow-up work,Convo,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/heystream,apps,other,HeyStream Integration | Attio,The live streaming platform built for B2B growth,HeyStream,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Attio,https://attio.com/apps/slashy,apps,other,Slashy Integration | Attio,AI-native email client with first-party Attio integration,Slashy,Overview | How it works | Configure | Platform | Company | Import from | Attio for | Apps
Iris Platform,Monaco,https://www.monaco.com/,home,other,Monaco – The first revenue engine for startups,"Monaco is the first revenue engine for startups. The AI native platform replaces legacy CRM and disparate sales point solutions, acting as the all-in-one revenue platform and system of record that builds your TAM, runs outbound, captures every interaction, and manages pipeline in one place.",The first revenue engine for startups,"Everything you need, all in one place | Time to value | Agents working for you | Start growing your revenue faster"
Iris Platform,Monaco,https://www.monaco.com/product,product,other,"Product | Monaco – Everything you need, all in one place","Monaco is the all-in-one revenue platform and system of record. One unified platform for database, signals, sequences, pipeline tracking, call recording and more, where every interaction is captured from demand generation to pipeline conversion so your system runs itself.",Monaco customers grow revenue faster,"Your TAM is built and improved for you | Segment with AI, prioritize with signals | AI-assisted outbound, end to end | Capture every interaction | Your pipeline manages itself | Your CRO Copilot | The results speak for themselves | Start growing your revenue faster"
Iris Platform,Monaco,https://www.monaco.com/company,company,other,Company – Monaco revenue engine for startups,"Monaco solves go-to-market risk for founders without sales backgrounds. Investors including Garry Tan, Peter Thiel and Ryan Petersen back Monaco as the AI native revenue engine that helps every founder grow revenue faster.",Designed for companies that intend to succeed,"World-class products deserve a world-class revenue engine | The right team to build this business, and yours | Backed by top-tier investors | Join our team"
Iris Platform,Monaco,https://www.monaco.com/privacy,privacy,supporting-resource,Privacy | Monaco,"Read the Privacy Policy for Monaco, the AI native revenue engine and all-in-one revenue platform for startups.",Monaco Privacy Notice,1. Updates to This Privacy Notice | 2. Personal Information We Collect | 3. How We Use Personal Information | 4. How We Share Personal Information | 5. Your Privacy Choices | 6. International Transfers of Personal Information | 7. Children's Personal Information | 8. Contact Us
Iris Platform,Monaco,https://www.monaco.com/terms,terms,other,Terms | Monaco,"Read the Terms of Service for Monaco, the AI native platform that replaces legacy CRM and disparate sales point solutions for startups.",Monaco Terms of Service,1. Monaco Services | 2. Support | 3. Pilot | 4. Fees | 5. Ownership and Use | 6. Representations and Warranties | 7. Term | 8. Termination
Iris Platform,Monaco,https://www.monaco.com/security,security,other,Security | Monaco,Monaco's vulnerability disclosure policy — how to report security issues responsibly.,Security Policy,Reporting a Vulnerability | Scope | Safe Harbor | Our Commitments | Rewards | Coordinated Disclosure | Questions
Iris Platform,Monaco,https://www.monaco.com/vulnerability-disclosure,vulnerability-disclosure,other,Vulnerability Disclosure | Monaco,Submit a security vulnerability report to Monaco through our coordinated disclosure program.,Submit a Vulnerability Report,
Iris Platform,Monaco,https://monaco.com/,home,other,Monaco – The first revenue engine for startups,"Monaco is the first revenue engine for startups. The AI native platform replaces legacy CRM and disparate sales point solutions, acting as the all-in-one revenue platform and system of record that builds your TAM, runs outbound, captures every interaction, and manages pipeline in one place.",The first revenue engine for startups,"Everything you need, all in one place | Time to value | Agents working for you | Start growing your revenue faster"
Iris Platform,Monaco,https://monaco.com/privacy,privacy,supporting-resource,Privacy | Monaco,"Read the Privacy Policy for Monaco, the AI native revenue engine and all-in-one revenue platform for startups.",Monaco Privacy Notice,1. Updates to This Privacy Notice | 2. Personal Information We Collect | 3. How We Use Personal Information | 4. How We Share Personal Information | 5. Your Privacy Choices | 6. International Transfers of Personal Information | 7. Children's Personal Information | 8. Contact Us
